subject,predicate,value
<http://www.orpha.net/ORDO/Orphanet_166478>,rdfs:label,Cerebral malformation with epilepsy
<http://www.orpha.net/ORDO/Orphanet_166487>,rdfs:label,Cerebral diseases of vascular origin with epilepsy
<http://www.orpha.net/ORDO/Orphanet_1667>,rdfs:label,obsolete_Wolcott-Rallison syndrome
<http://www.orpha.net/ORDO/Orphanet_167>,rdfs:label,Chédiak-Higashi syndrome
<http://www.orpha.net/ORDO/Orphanet_1670>,rdfs:label,Chronic diarrhea with villous atrophy
<http://www.orpha.net/ORDO/Orphanet_1671>,rdfs:label,Diastematomyelia
<http://www.orpha.net/ORDO/Orphanet_1675>,rdfs:label,Dihydropyrimidine dehydrogenase deficiency
<http://www.orpha.net/ORDO/Orphanet_1677>,rdfs:label,Familial idiopathic dilatation of the right atrium
<http://www.orpha.net/ORDO/Orphanet_167759>,rdfs:label,Hereditary dentin defect
<http://www.orpha.net/ORDO/Orphanet_167762>,rdfs:label,Rare disease with dentinogenesis imperfecta
<http://www.orpha.net/ORDO/Orphanet_168>,rdfs:label,Loose anagen syndrome
<http://www.orpha.net/ORDO/Orphanet_168443>,rdfs:label,Spondyloepimetaphyseal dysplasia - hypotrichosis
<http://www.orpha.net/ORDO/Orphanet_168448>,rdfs:label,"Spondyloepimetaphyseal dysplasia, Bieganski type"
<http://www.orpha.net/ORDO/Orphanet_168451>,rdfs:label,Spondyloepimetaphyseal dysplasia - abnormal dentition
<http://www.orpha.net/ORDO/Orphanet_168454>,rdfs:label,"obsolete_Spondyloepimetaphyseal dysplasia, Geneviève type"
<http://www.orpha.net/ORDO/Orphanet_168486>,rdfs:label,Congenital neuronal ceroid lipofuscinosis
<http://www.orpha.net/ORDO/Orphanet_168491>,rdfs:label,Late infantile neuronal ceroid lipofuscinosis
<http://www.orpha.net/ORDO/Orphanet_168544>,rdfs:label,"Spondylometaphyseal dysplasia, Golden type"
<http://www.orpha.net/ORDO/Orphanet_168549>,rdfs:label,Axial spondylometaphyseal dysplasia
<http://www.orpha.net/ORDO/Orphanet_168552>,rdfs:label,Spondylometaphyseal dysplasia - bowed forearms - facial dysmorphism
<http://www.orpha.net/ORDO/Orphanet_168555>,rdfs:label,"Spondylometaphyseal dysplasia, A4 type"
<http://www.orpha.net/ORDO/Orphanet_168558>,rdfs:label,"46,XY disorder of sex development - adrenal insufficiency due to CYP11A1 deficiency"
<http://www.orpha.net/ORDO/Orphanet_168563>,rdfs:label,"46,XY gonadal dysgenesis - motor and sensory neuropathy"
<http://www.orpha.net/ORDO/Orphanet_168566>,rdfs:label,Fatal mitochondrial disease due to combined oxidative phosphorylation deficiency 3
<http://www.orpha.net/ORDO/Orphanet_168569>,rdfs:label,obsolete_H syndrome
<http://www.orpha.net/ORDO/Orphanet_168572>,rdfs:label,Native American myopathy
<http://www.orpha.net/ORDO/Orphanet_168577>,rdfs:label,Hereditary cryohydrocytosis with reduced stomatin
<http://www.orpha.net/ORDO/Orphanet_168583>,rdfs:label,Hereditary North American Indian childhood cirrhosis
<http://www.orpha.net/ORDO/Orphanet_168588>,rdfs:label,Hyperandrogenism due to cortisone reductase deficiency
<http://www.orpha.net/ORDO/Orphanet_168593>,rdfs:label,Sudden infant death - dysgenesis of the testes
<http://www.orpha.net/ORDO/Orphanet_168598>,rdfs:label,Brain demyelination due to methionine adenosyltransferase deficiency
<http://www.orpha.net/ORDO/Orphanet_168601>,rdfs:label,Congenital enteropathy due to enteropeptidase deficiency
<http://www.orpha.net/ORDO/Orphanet_168606>,rdfs:label,Seborrhea-like dermatitis with psoriasiform elements
<http://www.orpha.net/ORDO/Orphanet_168609>,rdfs:label,Mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure
<http://www.orpha.net/ORDO/Orphanet_168612>,rdfs:label,Congenital deficiency in alpha-fetoprotein
<http://www.orpha.net/ORDO/Orphanet_168615>,rdfs:label,Hereditary persistence of alpha-fetoprotein
<http://www.orpha.net/ORDO/Orphanet_168621>,rdfs:label,"Dysplasia of head of femur, Meyer type"
<http://www.orpha.net/ORDO/Orphanet_168624>,rdfs:label,"Familial scaphocephaly syndrome, McGillivray type"
<http://www.orpha.net/ORDO/Orphanet_168629>,rdfs:label,Autosomal thrombocytopenia with normal platelets
<http://www.orpha.net/ORDO/Orphanet_168632>,rdfs:label,Generalized basaloid follicular hamartoma syndrome
<http://www.orpha.net/ORDO/Orphanet_168778>,rdfs:label,Rare pervasive developmental disorder
<http://www.orpha.net/ORDO/Orphanet_168782>,rdfs:label,Childhood disintegrative disorder
<http://www.orpha.net/ORDO/Orphanet_168796>,rdfs:label,"Heart-hand syndrome, Slovenian type"
<http://www.orpha.net/ORDO/Orphanet_168984>,rdfs:label,obsolete_CLAPO syndrome
<http://www.orpha.net/ORDO/Orphanet_169>,rdfs:label,Ringed hair disease
<http://www.orpha.net/ORDO/Orphanet_169079>,rdfs:label,obsolete_Cernunnos-XLF deficiency
<http://www.orpha.net/ORDO/Orphanet_169082>,rdfs:label,Combined immunodeficiency due to CD3gamma deficiency
<http://www.orpha.net/ORDO/Orphanet_169085>,rdfs:label,Susceptibility to respiratory infections associated with CD8alpha chain mutation
<http://www.orpha.net/ORDO/Orphanet_169090>,rdfs:label,Combined immunodeficiency due to CRAC channel dysfunction
<http://www.orpha.net/ORDO/Orphanet_169095>,rdfs:label,Alymphoid cystic thymic dysgenesis
<http://www.orpha.net/ORDO/Orphanet_169100>,rdfs:label,Immunodeficiency due to CD25 deficiency
<http://www.orpha.net/ORDO/Orphanet_169110>,rdfs:label,Immunoglobulin heavy chain deficiency
<http://www.orpha.net/ORDO/Orphanet_169139>,rdfs:label,Transient hypogammaglobulinemia of infancy
<http://www.orpha.net/ORDO/Orphanet_169142>,rdfs:label,Recurrent infection due to specific granule deficiency
<http://www.orpha.net/ORDO/Orphanet_169147>,rdfs:label,obsolete_Immunodeficiency due to an early component of complement deficiency
<http://www.orpha.net/ORDO/Orphanet_169150>,rdfs:label,Immunodeficiency due to a late component of complements deficiency
<http://www.orpha.net/ORDO/Orphanet_169154>,rdfs:label,obsolete_T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency
<http://www.orpha.net/ORDO/Orphanet_169157>,rdfs:label,obsolete_T-B+ severe combined immunodeficiency due to CD45 deficiency
<http://www.orpha.net/ORDO/Orphanet_169160>,rdfs:label,obsolete_T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta
<http://www.orpha.net/ORDO/Orphanet_169163>,rdfs:label,Familial scaphocephaly syndrome
<http://www.orpha.net/ORDO/Orphanet_169186>,rdfs:label,Autosomal recessive centronuclear myopathy
<http://www.orpha.net/ORDO/Orphanet_169189>,rdfs:label,Autosomal dominant centronuclear myopathy
<http://www.orpha.net/ORDO/Orphanet_1692>,rdfs:label,Mosaic trisomy 1
<http://www.orpha.net/ORDO/Orphanet_169346>,rdfs:label,DNA repair defect other than combined T-cell and B-cell immunodeficiencies
<http://www.orpha.net/ORDO/Orphanet_169349>,rdfs:label,Immuno-osseous dysplasia
<http://www.orpha.net/ORDO/Orphanet_169355>,rdfs:label,Immunodeficiency syndrome with autoimmunity
<http://www.orpha.net/ORDO/Orphanet_169361>,rdfs:label,Immune dysregulation disease with immunodeficiency
<http://www.orpha.net/ORDO/Orphanet_169443>,rdfs:label,Specific antibody deficiency with normal immunoglobulin concentrations and normal numbers of B cells
<http://www.orpha.net/ORDO/Orphanet_169446>,rdfs:label,Autosomal recessive hyper-IgE syndrome
<http://www.orpha.net/ORDO/Orphanet_169464>,rdfs:label,Primary CD59 deficiency
<http://www.orpha.net/ORDO/Orphanet_169467>,rdfs:label,Recurrent Neisseria infections due to factor D deficiency
<http://www.orpha.net/ORDO/Orphanet_1695>,rdfs:label,Non-distal trisomy 10q
<http://www.orpha.net/ORDO/Orphanet_169793>,rdfs:label,Severe hemophilia B
<http://www.orpha.net/ORDO/Orphanet_169796>,rdfs:label,Moderately severe hemophilia B
<http://www.orpha.net/ORDO/Orphanet_169799>,rdfs:label,Mild hemophilia B
<http://www.orpha.net/ORDO/Orphanet_1698>,rdfs:label,Mosaic trisomy 12
<http://www.orpha.net/ORDO/Orphanet_169802>,rdfs:label,Severe hemophilia A
<http://www.orpha.net/ORDO/Orphanet_169805>,rdfs:label,Moderately severe hemophilia A
<http://www.orpha.net/ORDO/Orphanet_169808>,rdfs:label,Mild hemophilia A
<http://www.orpha.net/ORDO/Orphanet_169826>,rdfs:label,Congenital vitamin K-dependent coagulation factors deficiency
<http://www.orpha.net/ORDO/Orphanet_1699>,rdfs:label,Trisomy 12p
<http://www.orpha.net/ORDO/Orphanet_17>,rdfs:label,Fatal infantile lactic acidosis with methylmalonic aciduria
<http://www.orpha.net/ORDO/Orphanet_170>,rdfs:label,Woolly hair
<http://www.orpha.net/ORDO/Orphanet_1702>,rdfs:label,Non-distal trisomy 13q
<http://www.orpha.net/ORDO/Orphanet_1703>,rdfs:label,Mosaic trisomy 14
<http://www.orpha.net/ORDO/Orphanet_1705>,rdfs:label,Distal trisomy 14q
<http://www.orpha.net/ORDO/Orphanet_1706>,rdfs:label,Mosaic trisomy 15
<http://www.orpha.net/ORDO/Orphanet_1707>,rdfs:label,Distal trisomy 15q
<http://www.orpha.net/ORDO/Orphanet_1708>,rdfs:label,Mosaic trisomy 16
<http://www.orpha.net/ORDO/Orphanet_1711>,rdfs:label,Mosaic trisomy 17
<http://www.orpha.net/ORDO/Orphanet_171201>,rdfs:label,High anorectal malformation
<http://www.orpha.net/ORDO/Orphanet_171208>,rdfs:label,Intermediate anorectal malformation
<http://www.orpha.net/ORDO/Orphanet_171215>,rdfs:label,Low anorectal malformation
<http://www.orpha.net/ORDO/Orphanet_171220>,rdfs:label,Rectal duplication
<http://www.orpha.net/ORDO/Orphanet_1713>,rdfs:label,obsolete_17p11.2 microduplication syndrome
<http://www.orpha.net/ORDO/Orphanet_171430>,rdfs:label,Severe congenital nemaline myopathy
<http://www.orpha.net/ORDO/Orphanet_171433>,rdfs:label,Intermediate nemaline myopathy
<http://www.orpha.net/ORDO/Orphanet_171436>,rdfs:label,Typical nemaline myopathy
<http://www.orpha.net/ORDO/Orphanet_171439>,rdfs:label,Childhood-onset nemaline myopathy
<http://www.orpha.net/ORDO/Orphanet_171442>,rdfs:label,Adult-onset nemaline myopathy
<http://www.orpha.net/ORDO/Orphanet_171445>,rdfs:label,Muscle filaminopathy
<http://www.orpha.net/ORDO/Orphanet_1715>,rdfs:label,Trisomy 18p
<http://www.orpha.net/ORDO/Orphanet_1716>,rdfs:label,Distal trisomy 18q
<http://www.orpha.net/ORDO/Orphanet_171607>,rdfs:label,X-linked spastic paraplegia type 34
<http://www.orpha.net/ORDO/Orphanet_171612>,rdfs:label,Autosomal dominant spastic paraplegia type 37
<http://www.orpha.net/ORDO/Orphanet_171617>,rdfs:label,Autosomal dominant spastic paraplegia type 38
<http://www.orpha.net/ORDO/Orphanet_171622>,rdfs:label,Autosomal recessive spastic paraplegia type 32
<http://www.orpha.net/ORDO/Orphanet_171629>,rdfs:label,Autosomal recessive spastic paraplegia type 35
<http://www.orpha.net/ORDO/Orphanet_171680>,rdfs:label,Lissencephaly due to TUBA1A mutation
<http://www.orpha.net/ORDO/Orphanet_171690>,rdfs:label,Metabolic myopathy due to lactate transporter defect
<http://www.orpha.net/ORDO/Orphanet_171695>,rdfs:label,Parkinsonian-pyramidal syndrome
<http://www.orpha.net/ORDO/Orphanet_1717>,rdfs:label,Distal trisomy 19q
<http://www.orpha.net/ORDO/Orphanet_171703>,rdfs:label,Microcephaly - polymicrogyria - corpus callosum agenesis
<http://www.orpha.net/ORDO/Orphanet_171706>,rdfs:label,Short stature-delayed bone age due to thyroid hormone metabolism deficiency
<http://www.orpha.net/ORDO/Orphanet_171709>,rdfs:label,Male infertility due to globozoospermia
<http://www.orpha.net/ORDO/Orphanet_171714>,rdfs:label,obsolete_Amish infantile epilepsy syndrome
<http://www.orpha.net/ORDO/Orphanet_171719>,rdfs:label,Cutis laxa-Marfanoid syndrome
<http://www.orpha.net/ORDO/Orphanet_171723>,rdfs:label,White sponge nevus
<http://www.orpha.net/ORDO/Orphanet_171829>,rdfs:label,obsolete_6q16 deletion syndrome
<http://www.orpha.net/ORDO/Orphanet_171836>,rdfs:label,Amelogenesis imperfecta and gingival hyperplasia syndrome
<http://www.orpha.net/ORDO/Orphanet_171839>,rdfs:label,Craniosynostosis - hydrocephalus - Arnold-Chiari malformation type I - radioulnar synostosis
<http://www.orpha.net/ORDO/Orphanet_171844>,rdfs:label,Blindness-scoliosis-arachnodactyly syndrome
<http://www.orpha.net/ORDO/Orphanet_171848>,rdfs:label,Polyneuropathy - hearing loss - ataxia - retinitis pigmentosa - cataract
<http://www.orpha.net/ORDO/Orphanet_171851>,rdfs:label,obsolete_MEDNIK syndrome
<http://www.orpha.net/ORDO/Orphanet_171860>,rdfs:label,Intellectual disability - cataracts - kyphosis
<http://www.orpha.net/ORDO/Orphanet_171863>,rdfs:label,Autosomal dominant spastic paraplegia type 42
<http://www.orpha.net/ORDO/Orphanet_171866>,rdfs:label,"Spondyloepimetaphyseal dysplasia, aggrecan type"
<http://www.orpha.net/ORDO/Orphanet_171871>,rdfs:label,Renal pseudohypoaldosteronism type 1
<http://www.orpha.net/ORDO/Orphanet_171876>,rdfs:label,Generalized pseudohypoaldosteronism type 1
<http://www.orpha.net/ORDO/Orphanet_171881>,rdfs:label,Cap myopathy
<http://www.orpha.net/ORDO/Orphanet_171886>,rdfs:label,Cylindrical spirals myopathy
<http://www.orpha.net/ORDO/Orphanet_171889>,rdfs:label,Myopathy with hexagonally cross-linked tubular arrays
<http://www.orpha.net/ORDO/Orphanet_171929>,rdfs:label,Trisomy 10p
<http://www.orpha.net/ORDO/Orphanet_172>,rdfs:label,Progressive familial intrahepatic cholestasis
<http://www.orpha.net/ORDO/Orphanet_1723>,rdfs:label,Mosaic trisomy 2
<http://www.orpha.net/ORDO/Orphanet_1724>,rdfs:label,Mosaic trisomy 20
<http://www.orpha.net/ORDO/Orphanet_1727>,rdfs:label,22q11.2 microduplication syndrome
<http://www.orpha.net/ORDO/Orphanet_172976>,rdfs:label,Congenital myopathy with cores
<http://www.orpha.net/ORDO/Orphanet_1738>,rdfs:label,Trisomy 4p
<http://www.orpha.net/ORDO/Orphanet_174>,rdfs:label,"Metaphyseal chondrodysplasia, Schmid type"
<http://www.orpha.net/ORDO/Orphanet_1742>,rdfs:label,Trisomy 5p
<http://www.orpha.net/ORDO/Orphanet_1745>,rdfs:label,Distal trisomy 6p
<http://www.orpha.net/ORDO/Orphanet_174590>,rdfs:label,Congenital hypogonadotropic hypogonadism
<http://www.orpha.net/ORDO/Orphanet_1747>,rdfs:label,Mosaic trisomy 7
<http://www.orpha.net/ORDO/Orphanet_175>,rdfs:label,Cartilage-hair hypoplasia
<http://www.orpha.net/ORDO/Orphanet_1752>,rdfs:label,Trisomy 8q
<http://www.orpha.net/ORDO/Orphanet_1756>,rdfs:label,Caudal duplication
<http://www.orpha.net/ORDO/Orphanet_1757>,rdfs:label,Fibular dimelia - diplopodia
<http://www.orpha.net/ORDO/Orphanet_1759>,rdfs:label,Thoraco-abdominal enteric duplication
<http://www.orpha.net/ORDO/Orphanet_176>,rdfs:label,Non-rhizomelic chondrodysplasia punctata
<http://www.orpha.net/ORDO/Orphanet_1762>,rdfs:label,obsolete_Trisomy Xq28
<http://www.orpha.net/ORDO/Orphanet_1764>,rdfs:label,Familial dysautonomia
<http://www.orpha.net/ORDO/Orphanet_1765>,rdfs:label,Dyschondrosteosis - nephritis
<http://www.orpha.net/ORDO/Orphanet_1766>,rdfs:label,Dysequilibrium syndrome
<http://www.orpha.net/ORDO/Orphanet_1768>,rdfs:label,Familial caudal dysgenesis
<http://www.orpha.net/ORDO/Orphanet_177>,rdfs:label,Rhizomelic chondrodysplasia punctata
<http://www.orpha.net/ORDO/Orphanet_1770>,rdfs:label,"Gonadal dysgenesis, XY type - associated anomalies"
<http://www.orpha.net/ORDO/Orphanet_177107>,rdfs:label,Syndromic hypothyroidism
<http://www.orpha.net/ORDO/Orphanet_1772>,rdfs:label,"obsolete_45,X/46,XY mixed gonadal dysgenesis"
<http://www.orpha.net/ORDO/Orphanet_1775>,rdfs:label,Dyskeratosis congenita
<http://www.orpha.net/ORDO/Orphanet_1777>,rdfs:label,Temtamy syndrome
<http://www.orpha.net/ORDO/Orphanet_1778>,rdfs:label,Facial dysmorphism - shawl scrotum - joint laxity
<http://www.orpha.net/ORDO/Orphanet_1779>,rdfs:label,Dysmorphism - cleft palate - loose skin
<http://www.orpha.net/ORDO/Orphanet_177901>,rdfs:label,obsolete_Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1
<http://www.orpha.net/ORDO/Orphanet_177904>,rdfs:label,obsolete_Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2
<http://www.orpha.net/ORDO/Orphanet_177907>,rdfs:label,obsolete_Prader-Willi syndrome due to translocation
<http://www.orpha.net/ORDO/Orphanet_177910>,rdfs:label,obsolete_Prader-Willi syndrome due to imprinting mutation
<http://www.orpha.net/ORDO/Orphanet_177926>,rdfs:label,Symptomatic form of hemophilia A in female carriers
<http://www.orpha.net/ORDO/Orphanet_177929>,rdfs:label,Symptomatic form of hemophilia B in female carriers
<http://www.orpha.net/ORDO/Orphanet_178>,rdfs:label,Chordoma
<http://www.orpha.net/ORDO/Orphanet_178025>,rdfs:label,Non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations
<http://www.orpha.net/ORDO/Orphanet_178040>,rdfs:label,Peripheral precocious puberty
<http://www.orpha.net/ORDO/Orphanet_178145>,rdfs:label,Moderate multiminicore disease with hand involvement
<http://www.orpha.net/ORDO/Orphanet_178148>,rdfs:label,Antenatal multiminicore disease with arthrogryposis multiplex congenita
<http://www.orpha.net/ORDO/Orphanet_1782>,rdfs:label,Dysosteosclerosis
<http://www.orpha.net/ORDO/Orphanet_178303>,rdfs:label,obsolete_8q22.1 microdeletion syndrome
<http://www.orpha.net/ORDO/Orphanet_178307>,rdfs:label,Reticulate acropigmentation of Kitamura
<http://www.orpha.net/ORDO/Orphanet_178330>,rdfs:label,obsolete_Heinz body anemia
<http://www.orpha.net/ORDO/Orphanet_178333>,rdfs:label,Åland Islands eye disease
<http://www.orpha.net/ORDO/Orphanet_178338>,rdfs:label,obsolete_UV-sensitive syndrome
<http://www.orpha.net/ORDO/Orphanet_178345>,rdfs:label,Aromatase excess syndrome
<http://www.orpha.net/ORDO/Orphanet_178355>,rdfs:label,obsolete_Smith-McCort dysplasia
<http://www.orpha.net/ORDO/Orphanet_178364>,rdfs:label,Syndromic microphthalmia type 5
<http://www.orpha.net/ORDO/Orphanet_178377>,rdfs:label,Osteosclerosis-developmental delay-craniosynostosis syndrome
<http://www.orpha.net/ORDO/Orphanet_178382>,rdfs:label,Congenital vertical talus
<http://www.orpha.net/ORDO/Orphanet_178389>,rdfs:label,Osteopetrosis - hypogammaglobulinemia
<http://www.orpha.net/ORDO/Orphanet_178396>,rdfs:label,Hemorrhagic disease due to alpha-1-antitrypsin Pittsburgh mutation
<http://www.orpha.net/ORDO/Orphanet_1784>,rdfs:label,Acro-fronto-facio-nasal dysostosis
<http://www.orpha.net/ORDO/Orphanet_178400>,rdfs:label,Distal myopathy with anterior tibial onset
<http://www.orpha.net/ORDO/Orphanet_178461>,rdfs:label,obsolete_X-linked myopathy with postural muscle atrophy
<http://www.orpha.net/ORDO/Orphanet_178464>,rdfs:label,Hereditary proximal myopathy with early respiratory failure
<http://www.orpha.net/ORDO/Orphanet_178469>,rdfs:label,Autosomal dominant non-syndromic intellectual disability
<http://www.orpha.net/ORDO/Orphanet_178506>,rdfs:label,"obsolete_Brain calcification, Rajab type"
<http://www.orpha.net/ORDO/Orphanet_178509>,rdfs:label,obsolete_Perry syndrome
<http://www.orpha.net/ORDO/Orphanet_1786>,rdfs:label,"Acrofacial dysostosis, Catania type"
<http://www.orpha.net/ORDO/Orphanet_1787>,rdfs:label,"Acrofacial dysostosis, Palagonia type"
<http://www.orpha.net/ORDO/Orphanet_1788>,rdfs:label,"Acrofacial dysostosis, Rodríguez type"
<http://www.orpha.net/ORDO/Orphanet_179>,rdfs:label,Birdshot chorioretinopathy
<http://www.orpha.net/ORDO/Orphanet_1790>,rdfs:label,Hypomandibular faciocranial dysostosis
<http://www.orpha.net/ORDO/Orphanet_179006>,rdfs:label,Primary immunodeficiency due to a defect in adaptive immunity
<http://www.orpha.net/ORDO/Orphanet_1791>,rdfs:label,Frontofacionasal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1794>,rdfs:label,Oculomaxillofacial dysostosis
<http://www.orpha.net/ORDO/Orphanet_179490>,rdfs:label,Obesity due to congenital leptin resistance
<http://www.orpha.net/ORDO/Orphanet_179494>,rdfs:label,Obesity due to leptin receptor gene deficiency
<http://www.orpha.net/ORDO/Orphanet_1795>,rdfs:label,Peripheral dysostosis
<http://www.orpha.net/ORDO/Orphanet_1797>,rdfs:label,Autosomal dominant spondylocostal dysostosis
<http://www.orpha.net/ORDO/Orphanet_1798>,rdfs:label,"Dysostosis, Stanescu type"
<http://www.orpha.net/ORDO/Orphanet_18>,rdfs:label,Distal renal tubular acidosis
<http://www.orpha.net/ORDO/Orphanet_180>,rdfs:label,Choroideremia
<http://www.orpha.net/ORDO/Orphanet_180068>,rdfs:label,Partial bilateral aplasia of the Müllerian ducts
<http://www.orpha.net/ORDO/Orphanet_180071>,rdfs:label,Unilateral aplasia of the Müllerian ducts
<http://www.orpha.net/ORDO/Orphanet_180074>,rdfs:label,True unicornuate uterus
<http://www.orpha.net/ORDO/Orphanet_180079>,rdfs:label,Pseudounicornuate uterus
<http://www.orpha.net/ORDO/Orphanet_1801>,rdfs:label,Kyphomelic dysplasia
<http://www.orpha.net/ORDO/Orphanet_1802>,rdfs:label,Ghosal hematodiaphyseal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1803>,rdfs:label,Thoracomelic dysplasia
<http://www.orpha.net/ORDO/Orphanet_1804>,rdfs:label,Dyssegmental dysplasia - glaucoma
<http://www.orpha.net/ORDO/Orphanet_1806>,rdfs:label,Ectodermal dysplasia - blindness
<http://www.orpha.net/ORDO/Orphanet_1807>,rdfs:label,Focal facial dermal dysplasia type III
<http://www.orpha.net/ORDO/Orphanet_180766>,rdfs:label,Malformative syndrome with dentinogenesis imperfecta
<http://www.orpha.net/ORDO/Orphanet_180772>,rdfs:label,Rare disease with autism
<http://www.orpha.net/ORDO/Orphanet_1808>,rdfs:label,"Hidrotic ectodermal dysplasia, Christianson-Fourie type"
<http://www.orpha.net/ORDO/Orphanet_1809>,rdfs:label,"Hidrotic ectodermal dysplasia, Halal type"
<http://www.orpha.net/ORDO/Orphanet_181>,rdfs:label,obsolete_X-linked hypohidrotic ectodermal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1810>,rdfs:label,Autosomal dominant hypohidrotic ectodermal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1811>,rdfs:label,Odontomicronychial dysplasia
<http://www.orpha.net/ORDO/Orphanet_1812>,rdfs:label,Ectodermal dysplasia - intellectual disability - central nervous system malformation
<http://www.orpha.net/ORDO/Orphanet_181368>,rdfs:label,Rare insulin-resistance syndrome
<http://www.orpha.net/ORDO/Orphanet_181387>,rdfs:label,Rare disorder with hypogonadotropic hypogonadism
<http://www.orpha.net/ORDO/Orphanet_181390>,rdfs:label,Hypogonadotropic hypogonadism associated with other endocrinopathies
<http://www.orpha.net/ORDO/Orphanet_181393>,rdfs:label,Growth hormone insensitivity syndrome
<http://www.orpha.net/ORDO/Orphanet_181396>,rdfs:label,Rare hypothyroidism
<http://www.orpha.net/ORDO/Orphanet_181399>,rdfs:label,Rare hyperthyroidism
<http://www.orpha.net/ORDO/Orphanet_181402>,rdfs:label,Syndrome with hypoparathyroidism
<http://www.orpha.net/ORDO/Orphanet_181412>,rdfs:label,Adrenogenital syndrome
<http://www.orpha.net/ORDO/Orphanet_181422>,rdfs:label,Rare hyperlipidemia
<http://www.orpha.net/ORDO/Orphanet_181425>,rdfs:label,Major hypertriglyceridemia
<http://www.orpha.net/ORDO/Orphanet_181428>,rdfs:label,Hyperalphalipoproteinemia
<http://www.orpha.net/ORDO/Orphanet_181431>,rdfs:label,Rare hypolipidemia
<http://www.orpha.net/ORDO/Orphanet_181437>,rdfs:label,Rare syndromic dyslipidemia
<http://www.orpha.net/ORDO/Orphanet_181441>,rdfs:label,Rare disorder with hypergonadotropic hypogonadism
<http://www.orpha.net/ORDO/Orphanet_1816>,rdfs:label,"obsolete_Ectodermal dysplasia, Berlin type"
<http://www.orpha.net/ORDO/Orphanet_1818>,rdfs:label,"Ectodermal dysplasia, trichoodontoonychial type"
<http://www.orpha.net/ORDO/Orphanet_182040>,rdfs:label,obsolete_Medullar aplasia
<http://www.orpha.net/ORDO/Orphanet_182043>,rdfs:label,Rare constitutional hemolytic anemia
<http://www.orpha.net/ORDO/Orphanet_182050>,rdfs:label,MYH9-related disease
<http://www.orpha.net/ORDO/Orphanet_182073>,rdfs:label,Syndromic neurometabolic disease with non-X-linked intellectual disability
<http://www.orpha.net/ORDO/Orphanet_182076>,rdfs:label,Syndromic neurometabolic disease with X-linked intellectual disability
<http://www.orpha.net/ORDO/Orphanet_182079>,rdfs:label,obsolete_ARX-related epileptic encephalopathy
<http://www.orpha.net/ORDO/Orphanet_182083>,rdfs:label,Channelopathy with epilepsy
<http://www.orpha.net/ORDO/Orphanet_182098>,rdfs:label,obsolete_pneumoconiosis
<http://www.orpha.net/ORDO/Orphanet_1822>,rdfs:label,Dysplasia epiphysealis hemimelica
<http://www.orpha.net/ORDO/Orphanet_1824>,rdfs:label,obsolete_Lowry-Wood syndrome
<http://www.orpha.net/ORDO/Orphanet_1825>,rdfs:label,Epiphyseal dysplasia - hearing loss - dysmorphism
<http://www.orpha.net/ORDO/Orphanet_1826>,rdfs:label,Frontometaphyseal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1827>,rdfs:label,Acromelic frontonasal dysplasia
<http://www.orpha.net/ORDO/Orphanet_1830>,rdfs:label,obsolete_Schimke immuno-osseous dysplasia
<http://www.orpha.net/ORDO/Orphanet_1832>,rdfs:label,Lethal osteosclerotic bone dysplasia
<http://www.orpha.net/ORDO/Orphanet_1834>,rdfs:label,Axial mesodermal dysplasia spectrum
<http://www.orpha.net/ORDO/Orphanet_183422>,rdfs:label,Polymalformative genetic syndrome with increased risk of developing cancer
<http://www.orpha.net/ORDO/Orphanet_183426>,rdfs:label,Genetic epidermal disorder
<http://www.orpha.net/ORDO/Orphanet_183435>,rdfs:label,Inherited ichthyosis
<http://www.orpha.net/ORDO/Orphanet_183438>,rdfs:label,Genetic erythrokeratoderma
<http://www.orpha.net/ORDO/Orphanet_183441>,rdfs:label,Genetic acrokeratoderma
<http://www.orpha.net/ORDO/Orphanet_183444>,rdfs:label,Genetic porokeratosis
<http://www.orpha.net/ORDO/Orphanet_183447>,rdfs:label,Genetic epidermal appendage anomaly
<http://www.orpha.net/ORDO/Orphanet_183450>,rdfs:label,Genetic hair anomaly
<http://www.orpha.net/ORDO/Orphanet_183454>,rdfs:label,Genetic nail anomaly
<http://www.orpha.net/ORDO/Orphanet_183460>,rdfs:label,Genetic sebaceous gland anomaly
<http://www.orpha.net/ORDO/Orphanet_183463>,rdfs:label,Genetic pigmentation anomaly of the skin
<http://www.orpha.net/ORDO/Orphanet_183466>,rdfs:label,Genetic hyperpigmentation of the skin
<http://www.orpha.net/ORDO/Orphanet_183469>,rdfs:label,Genetic hypopigmentation of the skin
<http://www.orpha.net/ORDO/Orphanet_183472>,rdfs:label,obsolete_Genetic dermis disorder
