NHANES Variable ID,NHANES Variable Label,Mapped Ontology Term Label,Mapped Ontology Term IRI,Mapping Score,Ontology
URXIQ,IQ (pg/mL),IQ Domain-Containing Protein K,http://purl.obolibrary.org/obo/NCIT_C162358,0.367091662,NCIT
OSQ040cb,Under/over 50 when fracd. spine 2nd time,Over,http://purl.obolibrary.org/obo/NCIT_C65018,0.366635879,NCIT
FFQ0071A,Q.71A Did you eat light ham?,light,http://www.ebi.ac.uk/efo/EFO_0000568,0.366329241,EFO
OHQ770,Past yr need dental but couldn't get it,Need,http://purl.obolibrary.org/obo/NCIT_C41204,0.366286328,NCIT
LBDD03LC,123678-hxcdd comment code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.366121143,NCIT
LBDD03LC,123678-hxcdd Comment Code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.366121143,NCIT
LBCF08LA,1234678-hpcdf lipid adjusted(pg/g),Lipid,http://purl.obolibrary.org/obo/NCIT_C616,0.365771141,NCIT
LBX149,PCB149 (ng/g),SS149,http://www.ebi.ac.uk/efo/EFO_0004089,0.36543286,EFO
LBCD07LA,12346789-ocdd lipid adjusted(pg/g,CID 91846789,http://purl.obolibrary.org/obo/CHEBI_151737,0.365023703,CHEBI
URXMB2,N-Ac-S-(2-hydrxy-3-butenyl)-L-cys(ng/mL),butene,http://purl.obolibrary.org/obo/CHEBI_48361,0.36467705,CHEBI
OSQ040ca,Under/over 50 when fracd. spine 1st time,Over,http://purl.obolibrary.org/obo/NCIT_C65018,0.363861061,NCIT
LBDF08LC,1234678-hpcdf comment code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.363742193,NCIT
LBDF08LC,1234678-hpcdf Comment Code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.363742193,NCIT
OHX06CJA,LOA: Max R(C) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.363431968,NCIT
OHX11CJP,LOA: Max L(C) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.362479437,NCIT
LBXBR9LA,22'344'5'6-heptabrophenl lipid adj,Heptanophenone,http://purl.obolibrary.org/obo/CHEBI_167824,0.362271436,CHEBI
SSBR2,BDE28,Genus Bdeogale (organism),http://snomed.info/id/388779006,0.361760948,SNOMED
LBC074,PCB 74 (ng/g),retinitis pigmentosa 74,http://purl.obolibrary.org/obo/MONDO_0014692,0.361673777,MONDO
LBXMC,MCHC (g/dL),Mchicha (substance),http://snomed.info/id/227888003,0.361622986,SNOMED
LB2MC,MCHC (g/dL),Mchicha (substance),http://snomed.info/id/227888003,0.361622986,SNOMED
LBC099,PCB 99 (pg/g),Birth weight 999 g or less (finding),http://snomed.info/id/310660006,0.361608389,SNOMED
LBCD05LA,1234678-hpcdd lipid adjusted(pg/g),Lipid,http://purl.obolibrary.org/obo/NCIT_C616,0.361542549,NCIT
LBCF09LA,1234789-hpcdf lipid adjusted(pg/g),Lipid,http://purl.obolibrary.org/obo/NCIT_C616,0.361413584,NCIT
OSQ040cc,Under/over 50 when fracd. spine 3rd time,Fracture of spine with spinal cord lesion (disorder),http://snomed.info/id/269078005,0.361350432,SNOMED
LBDVE3LC,epi-25OHD3 comment code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.360571065,NCIT
LBXBR6LA,22'44'6-pentabromdphenyl lipid adj,Lipid,http://purl.obolibrary.org/obo/NCIT_C616,0.360542764,NCIT
LBXF09,1234789-hpcdf (fg/g),LSM-12347,http://purl.obolibrary.org/obo/CHEBI_100974,0.360039444,CHEBI
OSQ040cd,Under/over 50 when fracd. spine 4th time,Over,http://purl.obolibrary.org/obo/NCIT_C65018,0.359719777,NCIT
URDMB2LC,N-Ac-S-(2-hydrxy-3-butenyl)-L-cys comt,butene,http://purl.obolibrary.org/obo/CHEBI_48361,0.359480859,CHEBI
FFQ0097B,Q.97B Did you eat soup rest of year?,pea soup,http://purl.obolibrary.org/obo/FOODON_03304927,0.359019488,FOODON
LBDBR9LC,22'344'5'6-heptabrophenl ether cmt,Heptanophenone,http://purl.obolibrary.org/obo/CHEBI_167824,0.358258804,CHEBI
LBDD05LC,1234678-hpcdd comment code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.357773025,NCIT
LBDD05LC,1234678-hpcdd Comment Code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.357773025,NCIT
LBDF09LC,1234789-hpcdf comment code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.357592351,NCIT
LBDF09LC,1234789-hpcdf Comment Code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.357592351,NCIT
OHX06CJP,LOA: Max R(C) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.357446042,NCIT
OHX11CJD,LOA: Max L(C) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.356491083,NCIT
LBX105,PCB105 (ng/g),PCB138,http://purl.obolibrary.org/obo/CHEBI_165219,0.35620004,CHEBI
OSQ040ce,Under/over 50 when fracd. spine 5th time,Over,http://purl.obolibrary.org/obo/NCIT_C65018,0.356162237,NCIT
OHX10CJA,LOA: Max L(LI) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.355470761,NCIT
FSD200,Fd Stmp SP currentlyauthorized,Authorization,http://purl.obolibrary.org/obo/NCIT_C41192,0.354776862,NCIT
VTQ200A,Store paint/fuels in home bsmnt garage,fuel,http://purl.obolibrary.org/obo/CHEBI_33292,0.353495837,CHEBI
OHX09CJA,LOA: Max L(CI) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.353421326,NCIT
LBX167,PCB167 (ng/g),Kc167,http://www.ebi.ac.uk/efo/EFO_0005819,0.353284082,EFO
OSQ040cf,Under/over 50 when fracd. spine 6th time,Over,http://purl.obolibrary.org/obo/NCIT_C65018,0.352731397,NCIT
OHX11CJS,LOA: Max L(C) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.35262344,NCIT
OHX06CJD,LOA: Max R(C) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.351699798,NCIT
SPFOALC,Surplus sera PFOA comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.351413225,FOODON
LBC146,PCB 146 (pg/g),SB146,http://www.ebi.ac.uk/efo/EFO_0004067,0.35123558,EFO
OHX07CJA,LOA: Max R(LI) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.350719953,NCIT
OSQ040cg,Under/over 50 when fracd. spine 7th time,Over,http://purl.obolibrary.org/obo/NCIT_C65018,0.350320159,NCIT
OHX10CJP,LOA: Max L(LI) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.349863687,NCIT
URXMAAC,MeA-a-C (pg/mL),pea meal,http://purl.obolibrary.org/obo/FOODON_03310048,0.349500857,FOODON
SPFOSLC,Surplus sera PFOS comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.348964347,FOODON
OHX08CJA,LOA: Max R(CI) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.348751144,NCIT
SS052,PCB52,Human leukocyte antigen B52 (substance),http://snomed.info/id/260013000,0.348029545,SNOMED
OHX06CJS,LOA: Max R(C) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.347984404,NCIT
OHX22CJA,LOA: Mnd L(C) ML FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.347956243,NCIT
OHX09CJP,LOA: Max L(CI) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.347909184,NCIT
OSQ040ch,Under/over 50 when fracd. spine 8th time,Over,http://purl.obolibrary.org/obo/NCIT_C65018,0.347773151,NCIT
OSQ040ci,Under/over 50 when fracd. spine 9th time,Over,http://purl.obolibrary.org/obo/NCIT_C65018,0.347773151,NCIT
OSQ040cj,Under/over 50 when fracd spine 10th time,10th Grade Completion,http://purl.obolibrary.org/obo/NCIT_C67132,0.347761436,NCIT
LBC178,PCB 178 (pg/g),LSM-12178,http://purl.obolibrary.org/obo/CHEBI_100804,0.347418534,CHEBI
OHX13CJA,LOA: Max L(2B) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.347206701,NCIT
OHX14CJA,LOA: Max L(1M) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.347089388,NCIT
OHX15CJA,LOA: Max L(2M) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.346969097,NCIT
OHX12CJA,LOA: Max L(1B) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.346921144,NCIT
LBCF04LA,123478-hcxdf lipid adjusted (pg/g),Lipid,http://purl.obolibrary.org/obo/NCIT_C616,0.346774905,NCIT
WTSSPH2Y,SSPFAC_H 2 year weights,SSPN Gene,http://purl.obolibrary.org/obo/NCIT_C24825,0.346479395,NCIT
OHX07CJP,LOA: Max R(LI) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.345331333,NCIT
LBC052,PCB 52 (ng/g),Human rhinovirus 52 (organism),http://snomed.info/id/5811004,0.345296209,SNOMED
OHX10CJD,LOA: Max L(LI) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.344469988,NCIT
OHX11CJL,LOA: Max L(C) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.344435228,NCIT
OHX08CJP,LOA: Max R(CI) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.343451405,NCIT
OHX27CJA,LOA: Mnd R(C) ML FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.342971668,NCIT
OHX04CJA,LOA: Max R(2B) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.342775528,NCIT
OHX11CJM,LOA: Max L(C) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.34276618,NCIT
OHX03CJA,LOA: Max R(1M) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.342662648,NCIT
OHX09CJD,LOA: Max L(CI) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.342604016,NCIT
OHX02CJA,LOA: Max R(2M) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.3425469,NCIT
LBC066,PCB 66 (pg/g),immunodeficiency 66,http://purl.obolibrary.org/obo/MONDO_0030013,0.342515949,MONDO
OHX05CJA,LOA: Max R(1B) ML FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.342500757,NCIT
OHX22CJP,LOA: Mnd L(C) DL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.342074812,NCIT
OHX13CJP,LOA: Max L(2B) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.341976011,NCIT
OHX14CJP,LOA: Max L(1M) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.341863919,NCIT
OHX19CJP,LOA: Max L(1M) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.341863919,NCIT
OHX15CJP,LOA: Max L(2M) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.341748978,NCIT
OHX12CJP,LOA: Max L(1B) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.341703157,NCIT
OHX10CJS,LOA: Max L(LI) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.340976801,NCIT
OHX07CJD,LOA: Max R(LI) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.340141476,NCIT
OHX06CJL,LOA: Max R(C) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.34010801,NCIT
OHX09CJS,LOA: Max L(CI) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.339166726,NCIT
OHX06CJM,LOA: Max R(C) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.33850079,NCIT
OHX08CJD,LOA: Max R(CI) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.338344602,NCIT
SEPAH,Surplus sera EPAH result (ng/ml),Cocopah,http://purl.obolibrary.org/obo/NCIT_C44246,0.338322609,NCIT
LBCF04,123478-hcxdf (fg/g),LSM-12347,http://purl.obolibrary.org/obo/CHEBI_100974,0.338304098,CHEBI
SMPAH,Surplus sera MPAH result (ng/ml),Cocopah,http://purl.obolibrary.org/obo/NCIT_C44246,0.338282644,NCIT
OHX04CJP,LOA: Max R(2B) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.337739689,NCIT
OHX03CJP,LOA: Max R(1M) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.33763171,NCIT
LBDF04LC,123478-hcxdf comment code,Comment,http://purl.obolibrary.org/obo/NCIT_C25393,0.337585807,NCIT
OHX02CJP,LOA: Max R(2M) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.337520984,NCIT
OHX05CJP,LOA: Max R(1B) DL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.337476842,NCIT
SPXBF257,2nd Test FEF 25-75% (mL/s),Test,http://purl.obolibrary.org/obo/NCIT_C47891,0.337442715,NCIT
INQ320,How do you get to the grocery store?,How Often Felt Emotionally Able to do Things You Want to do,http://purl.obolibrary.org/obo/NCIT_C140740,0.33734546,NCIT
OHX27CJP,LOA: Mnd R(C) DL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.337335351,NCIT
OHX13CJD,LOA: Max L(2B) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.33693378,NCIT
OHX14CJD,LOA: Max L(1M) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.336826571,NCIT
WTSSHS4Y,SSHSV1 4 year weights 99-02,HSV1 seropositivity,http://www.ebi.ac.uk/efo/EFO_0007050,0.336816012,EFO
OHX07CJS,LOA: Max R(LI) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.336777051,NCIT
OHX15CJD,LOA: Max L(2M) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.336716635,NCIT
OHX12CJD,LOA: Max L(1B) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.336672808,NCIT
LBC074,PCB 74 (pg/g),retinitis pigmentosa 74,http://purl.obolibrary.org/obo/MONDO_0014692,0.336647338,MONDO
OHX22CJD,LOA: Mnd L(C) DF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.336436108,NCIT
LBCBR1LA,22'4-tribrmobiphl ether lpd adj (ng/g),bromobiphenyl,http://purl.obolibrary.org/obo/CHEBI_134047,0.3355982,CHEBI
OHX23CJA,LOA: Mnd L(LI) ML FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.335475298,NCIT
OHX08CJS,LOA: Max R(CI) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.335032699,NCIT
OHX13CJS,LOA: Max L(2B) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.333662736,NCIT
OHX14CJS,LOA: Max L(1M) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.333558619,NCIT
OHX10CJL,LOA: Max L(LI) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.333556757,NCIT
OHX24CJA,LOA: Mnd L(CI) ML FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.333545346,NCIT
OHX15CJS,LOA: Max L(2M) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.333451851,NCIT
OHX12CJS,LOA: Max L(1B) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.333409286,NCIT
SS196,PCB196-203,LSM-14203,http://purl.obolibrary.org/obo/CHEBI_102857,0.333283595,CHEBI
SPFDE,Surplus sera PFDE result (ng/ml),Result Code,http://purl.obolibrary.org/obo/NCIT_C164602,0.332984179,NCIT
OHX04CJD,LOA: Max R(2B) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.332879899,NCIT
OHX22CJS,LOA: Mnd L(C) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.332793957,NCIT
SPFHSLC,Surplus sera PFHS comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.332790098,FOODON
OHX03CJD,LOA: Max R(1M) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.332776512,NCIT
OHX02CJD,LOA: Max R(2M) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.332670493,NCIT
OHX05CJD,LOA: Max R(1B) DF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.332628227,NCIT
OHX10CJM,LOA: Max L(LI) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.332040225,NCIT
SPFDOLC,Surplus sera PFDO comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.331966162,FOODON
OHX27CJD,LOA: Mnd R(C) DF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.331924127,NCIT
OHX09CJL,LOA: Max L(CI) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.331861717,NCIT
SPFDELC,Surplus sera PFDE comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.331611448,FOODON
SSII4FOM,Mean OD for GII.4 Farmington Hills ag,Partington syndrome,http://purl.obolibrary.org/obo/MONDO_0010654,0.331243587,MONDO
OHX26CJA,LOA: Mnd R(LI) ML FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.331001352,NCIT
OHX09CJM,LOA: Max L(CI) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.330368084,NCIT
OHX23CJP,LOA: Mnd L(LI) DL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.330194946,NCIT
OHX04CJS,LOA: Max R(2B) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.329724413,NCIT
OHX03CJS,LOA: Max R(1M) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.329623938,NCIT
OHX07CJL,LOA: Max R(LI) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.329622141,NCIT
OHX02CJS,LOA: Max R(2M) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.329520903,NCIT
OHX05CJS,LOA: Max R(1B) MF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.329479826,NCIT
SSII4FCM,Mean Ab for GII.4 Farmington Hills ag,Partington syndrome,http://purl.obolibrary.org/obo/MONDO_0010654,0.329262817,MONDO
OHX25CJA,LOA: Mnd R(CI) ML FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.329147165,NCIT
SPFSALC,Surplus sera PFSA comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.328611084,FOODON
SPFNALC,Surplus sera PFNA comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.328515563,FOODON
OHX27CJS,LOA: Mnd R(C) MF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.328425046,NCIT
OHX24CJP,LOA: Mnd L(CI) DL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.328354203,NCIT
OHX07CJM,LOA: Max R(LI) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.328158412,NCIT
OHX08CJL,LOA: Max R(CI) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.327986088,NCIT
OHX20CJA,LOA: Mnd L(2B) ML FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.327692592,NCIT
OHX19CJA,LOA: Mnd L(1M) ML FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.327582103,NCIT
OHX18CJA,LOA: Mnd L(2M) ML FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.32746881,NCIT
OHX21CJA,LOA: Mnd L(1B) ML FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.327423647,NCIT
OHX13CJL,LOA: Max L(2B) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.326700434,NCIT
OHX14CJL,LOA: Max L(1M) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.326602697,NCIT
OHX08CJM,LOA: Max R(CI) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.326543951,NCIT
OHX15CJL,LOA: Max L(2M) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.326502468,NCIT
OHX12CJL,LOA: Max L(1B) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.326462509,NCIT
OHX26CJP,LOA: Mnd R(LI) DL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.325926295,NCIT
OHX13CJM,LOA: Max L(2B) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.325275116,NCIT
OHX14CJM,LOA: Max L(1M) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.325178652,NCIT
OHX23CJD,LOA: Mnd L(LI) DF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.325115025,NCIT
OHX22CJL,LOA: Mnd L(C) MdL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.325082286,NCIT
OHX15CJM,LOA: Max L(2M) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.325079728,NCIT
OHX12CJM,LOA: Max L(1B) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.32504029,NCIT
LBXF01,2378-tcdf (fg/g),FG syndrome,http://purl.obolibrary.org/obo/MONDO_0002010,0.32483081,MONDO
SPFOA,Surplus sera PFOA result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.32417189,EFO
OHX25CJP,LOA: Mnd R(CI) DL FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.324155643,NCIT
OHX29CJA,LOA: Mnd R(2B) ML FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.323519039,NCIT
OHX22CJM,LOA: Mnd L(C) MdF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.323510234,NCIT
OHX30CJA,LOA: Mnd R(1M) ML FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.323412717,NCIT
OHX24CJD,LOA: Mnd L(CI) DF FGM-CEJ(mm),Loa,http://purl.obolibrary.org/obo/NCIT_C123425,0.323357491,NCIT
OHX31CJA,LOA: Mnd R(2M) ML FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.323303694,NCIT
OHX28CJA,LOA: Mnd R(1B) ML FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.323260232,NCIT
SSII4FO2,OD_dup 2 for GII.4 Farmington Hills ag,Partington syndrome,http://purl.obolibrary.org/obo/MONDO_0010654,0.323104474,MONDO
OHX04CJL,LOA: Max R(2B) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.323000842,NCIT
OHX03CJL,LOA: Max R(1M) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.322906387,NCIT
OHX02CJL,LOA: Max R(2M) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.322809522,NCIT
OHX05CJL,LOA: Max R(1B) MdL FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.322770904,NCIT
OHX20CJP,LOA: Mnd L(2B) DL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.32276597,NCIT
OHX18CJP,LOA: Mnd L(2M) DL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.322552123,NCIT
OHX21CJP,LOA: Mnd L(1B) DL FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.322508964,NCIT
SSII4FO1,OD_dup 1 for GII.4 Farmington Hills ag,Partington syndrome,http://purl.obolibrary.org/obo/MONDO_0010654,0.322489581,MONDO
SPFHPLC,Surplus sera PFHP comment code,sourplum plant,http://purl.obolibrary.org/obo/FOODON_03412832,0.322479869,FOODON
SPFOS,Surplus sera PFOS result (ng/ml),test result,http://www.ebi.ac.uk/efo/EFO_0000720,0.322056878,EFO
LBXF07,234678-hxcdf (fg/g),23460 - cod (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03542346,0.322023312,FOODON
OHX23CJS,LOA: Mnd L(LI) MF FGM-CEJ(mm),Loa loa,http://purl.obolibrary.org/obo/NCIT_C123512,0.321824793,NCIT
OHX04CJM,LOA: Max R(2B) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.321623196,NCIT
OHX03CJM,LOA: Max R(1M) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.321529945,NCIT
OHX02CJM,LOA: Max R(2M) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.321434312,NCIT
OHX05CJM,LOA: Max R(1B) MdF FGM-CEJ(mm),MAX Gene,http://purl.obolibrary.org/obo/NCIT_C18576,0.321396186,NCIT
